"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","COVID-19 rapid test kits demand and usage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","British Columbia","2016A000259","Gasoline stations [447]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401088","7.50.18","","..","","","0"
"2022-01","British Columbia","2016A000259","Gasoline stations [447]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331401089","7.50.19","","..","","","0"
"2022-01","British Columbia","2016A000259","Gasoline stations [447]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331401091","7.50.20","","F","","","2"
"2022-01","British Columbia","2016A000259","Gasoline stations [447]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331401092","7.50.21","","..","","","0"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331401100","7.51.1","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331401111","7.51.2","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331401114","7.51.3","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401115","7.51.4","","..","","","0"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401116","7.51.5","","..","","","0"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401117","7.51.6","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401118","7.51.7","90.73","C","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401119","7.51.8","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401120","7.51.9","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401101","7.51.10","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401102","7.51.11","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401103","7.51.12","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401104","7.51.13","84.87","D","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401105","7.51.14","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401106","7.51.15","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331401107","7.51.16","","..","","","0"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331401108","7.51.17","","..","","","0"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401109","7.51.18","","..","","","0"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331401110","7.51.19","","..","","","0"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331401112","7.51.20","","F","","","2"
"2022-01","British Columbia","2016A000259","Clothing and clothing accessories stores [448]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331401113","7.51.21","","..","","","0"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331401121","7.52.1","","F","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331401132","7.52.2","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331401135","7.52.3","","F","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401136","7.52.4","","..","","","0"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401137","7.52.5","","..","","","0"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401138","7.52.6","","F","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401139","7.52.7","","F","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401140","7.52.8","","F","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401141","7.52.9","","F","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401122","7.52.10","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401123","7.52.11","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401124","7.52.12","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401125","7.52.13","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401126","7.52.14","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401127","7.52.15","","F","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331401128","7.52.16","","..","","","0"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331401129","7.52.17","","..","","","0"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401130","7.52.18","","..","","","0"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331401131","7.52.19","","..","","","0"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331401133","7.52.20","","F","","","2"
"2022-01","British Columbia","2016A000259","Sporting goods, hobby, book and music stores [451]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331401134","7.52.21","","..","","","0"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331401142","7.53.1","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331401153","7.53.2","99.50","A","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331401156","7.53.3","","F","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401157","7.53.4","","..","","","0"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401158","7.53.5","","..","","","0"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401159","7.53.6","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401160","7.53.7","86.93","D","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401161","7.53.8","","F","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401162","7.53.9","","F","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401143","7.53.10","","F","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401144","7.53.11","","F","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401145","7.53.12","","F","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401146","7.53.13","","F","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401147","7.53.14","","F","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401148","7.53.15","87.37","D","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331401149","7.53.16","","..","","","0"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331401150","7.53.17","","..","","","0"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401151","7.53.18","","..","","","0"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331401152","7.53.19","","..","","","0"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331401154","7.53.20","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","General merchandise stores [452]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331401155","7.53.21","","..","","","0"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331401163","7.54.1","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331401174","7.54.2","88.11","C","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331401177","7.54.3","","F","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401178","7.54.4","","..","","","0"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401179","7.54.5","","..","","","0"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401180","7.54.6","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401181","7.54.7","82.89","D","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401182","7.54.8","","F","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401183","7.54.9","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401164","7.54.10","","F","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401165","7.54.11","","F","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401166","7.54.12","","F","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401167","7.54.13","68.09","E","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401168","7.54.14","","F","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401169","7.54.15","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331401170","7.54.16","","..","","","0"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331401171","7.54.17","","..","","","0"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401172","7.54.18","","..","","","0"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331401173","7.54.19","","..","","","0"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331401175","7.54.20","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","Miscellaneous store retailers [453]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331401176","7.54.21","","..","","","0"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331401184","7.55.1","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331401195","7.55.2","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331401198","7.55.3","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401199","7.55.4","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401200","7.55.5","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401201","7.55.6","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401202","7.55.7","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401203","7.55.8","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401204","7.55.9","","..","","","0"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401185","7.55.10","","..","","","0"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401186","7.55.11","","..","","","0"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401187","7.55.12","","..","","","0"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401188","7.55.13","","..","","","0"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401189","7.55.14","","..","","","0"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401190","7.55.15","","..","","","0"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331401191","7.55.16","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331401192","7.55.17","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401193","7.55.18","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331401194","7.55.19","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331401196","7.55.20","","F","","","2"
"2022-01","British Columbia","2016A000259","Non-store retailers [454]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331401197","7.55.21","","..","","","0"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331401205","7.56.1","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331401216","7.56.2","59.12","D","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331401219","7.56.3","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401220","7.56.4","80.21","D","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401221","7.56.5","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401222","7.56.6","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401223","7.56.7","64.69","D","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401224","7.56.8","31.48","E","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401225","7.56.9","0.00","A","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401206","7.56.10","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401207","7.56.11","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401208","7.56.12","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401209","7.56.13","50.89","E","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401210","7.56.14","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401211","7.56.15","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331401212","7.56.16","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331401213","7.56.17","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401214","7.56.18","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331401215","7.56.19","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331401217","7.56.20","","F","","","2"
"2022-01","British Columbia","2016A000259","Transportation and warehousing [T48-49]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331401218","7.56.21","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331401226","7.57.1","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331401237","7.57.2","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331401240","7.57.3","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401241","7.57.4","","..","","","0"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401242","7.57.5","","..","","","0"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401243","7.57.6","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401244","7.57.7","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401245","7.57.8","","F","","","2"
